interaction_name	pathway_name	ligand	receptor	agonist	antagonist	co_A_receptor	co_I_receptor	evidence	annotation	interaction_name_2
PLTP_ABCA1	PLTP_ABCA1	PLTP	PLTP	ABCA1					celltalkdb_14559902		PLTP_ABCA1
PLXB3_SEM4D	PLXB3_SEM4D	PLXB3	PLXB3	SEM4D					cellphonedb_Shilts screen - VALIDATED		PLXB3_SEM4D
PMCH_ADRA2A	PMCH_ADRA2A	PMCH	PMCH	ADRA2A					celltalkdb_32196115		PMCH_ADRA2A
PMCH_GRM7	PMCH_GRM7	PMCH	PMCH	GRM7					celltalkdb_32196115		PMCH_GRM7
PMCH_MCHR1	PMCH_MCHR1	PMCH	PMCH	MCHR1					celltalkdb_10421368		PMCH_MCHR1
PMCH_MCHR2	PMCH_MCHR2	PMCH	PMCH	MCHR2					celltalkdb_11416225		PMCH_MCHR2
PMCH_MTNR1A	PMCH_MTNR1A	PMCH	PMCH	MTNR1A					celltalkdb_32196115		PMCH_MTNR1A
PNOC_ADRA2A	PNOC_ADRA2A	PNOC	PNOC	ADRA2A					celltalkdb_32196115		PNOC_ADRA2A
PNOC_GRM7	PNOC_GRM7	PNOC	PNOC	GRM7					celltalkdb_32196115		PNOC_GRM7
PNOC_MTNR1A	PNOC_MTNR1A	PNOC	PNOC	MTNR1A					celltalkdb_32196115		PNOC_MTNR1A
PNOC_OPRL1	PNOC_OPRL1	PNOC	PNOC	OPRL1					celltalkdb_12967935		PNOC_OPRL1
PNOC_OPRX	PNOC_OPRX	PNOC	PNOC	OPRX					cellphonedb_uniprot;reactome		PNOC_OPRX
PODXL2_SELL	PODXL2_SELL	PODXL2	PODXL2	SELL					celltalkdb_26198319,32196115		PODXL2_SELL
PODXL_LYAM1	PODXL_LYAM1	PODXL	PODXL	LYAM1					cellphonedb_PMID:22814396		PODXL_LYAM1
PODXL_SELL	PODXL_SELL	PODXL	PODXL	SELL					celltalkdb_9625756		PODXL_SELL
POMC_ADCYAP1R1	POMC_ADCYAP1R1	POMC	POMC	ADCYAP1R1					celltalkdb_32196115		POMC_ADCYAP1R1
POMC_ADRA2A	POMC_ADRA2A	POMC	POMC	ADRA2A					celltalkdb_32196115		POMC_ADRA2A
POMC_ADRB2	POMC_ADRB2	POMC	POMC	ADRB2					celltalkdb_32196115		POMC_ADRB2
POMC_ADRB3	POMC_ADRB3	POMC	POMC	ADRB3					celltalkdb_32196115		POMC_ADRB3
POMC_GPR20	POMC_GPR20	POMC	POMC	GPR20					celltalkdb_32196115		POMC_GPR20
POMC_GPR84	POMC_GPR84	POMC	POMC	GPR84					celltalkdb_32196115		POMC_GPR84
POMC_GRM7	POMC_GRM7	POMC	POMC	GRM7					celltalkdb_32196115		POMC_GRM7
POMC_MC1R	POMC_MC1R	POMC	POMC	MC1R					celltalkdb_10942578		POMC_MC1R
POMC_MC2R	POMC_MC2R	POMC	POMC	MC2R					celltalkdb_9058374		POMC_MC2R
POMC_MC3R	POMC_MC3R	POMC	POMC	MC3R					celltalkdb_10358030		POMC_MC3R
POMC_MC4R	POMC_MC4R	POMC	POMC	MC4R					celltalkdb_26198319,32196115,32103204		POMC_MC4R
POMC_MC5R	POMC_MC5R	POMC	POMC	MC5R					celltalkdb_26198319,32196115,32103204		POMC_MC5R
POMC_MTNR1A	POMC_MTNR1A	POMC	POMC	MTNR1A					celltalkdb_32196115		POMC_MTNR1A
POMC_OPRD1	POMC_OPRD1	POMC	POMC	OPRD1					celltalkdb_15464143		POMC_OPRD1
POMC_OPRK1	POMC_OPRK1	POMC	POMC	OPRK1					celltalkdb_8624732		POMC_OPRK1
POMC_OPRM1	POMC_OPRM1	POMC	POMC	OPRM1					celltalkdb_15464143		POMC_OPRM1
POMC_PTH1R	POMC_PTH1R	POMC	POMC	PTH1R					celltalkdb_32196115		POMC_PTH1R
POMC_RAMP2	POMC_RAMP2	POMC	POMC	RAMP2					celltalkdb_32196115		POMC_RAMP2
POMC_RAMP3	POMC_RAMP3	POMC	POMC	RAMP3					celltalkdb_32196115		POMC_RAMP3
POMC_TSHR	POMC_TSHR	POMC	POMC	TSHR					celltalkdb_32196115		POMC_TSHR
POMC_VIPR1	POMC_VIPR1	POMC	POMC	VIPR1					celltalkdb_32196115		POMC_VIPR1
PON2_HTR2A	PON2_HTR2A	PON2	PON2	HTR2A					celltalkdb_26198319,32196115		PON2_HTR2A
PPBP_ACKR1	PPBP_ACKR1	PPBP	PPBP	ACKR1					celltalkdb_10699158		PPBP_ACKR1
PPBP_ADRA2A	PPBP_ADRA2A	PPBP	PPBP	ADRA2A					celltalkdb_32196115		PPBP_ADRA2A
PPBP_CXCR1	PPBP_CXCR1	PPBP	PPBP	CXCR1					celltalkdb_1427896		PPBP_CXCR1
PPBP_CXCR2	PPBP_CXCR2	PPBP	PPBP	CXCR2					celltalkdb_1427896		PPBP_CXCR2
PPBP_GRM7	PPBP_GRM7	PPBP	PPBP	GRM7					celltalkdb_32196115		PPBP_GRM7
PPBP_MTNR1A	PPBP_MTNR1A	PPBP	PPBP	MTNR1A					celltalkdb_32196115		PPBP_MTNR1A
PPIA_BASI	PPIA_BASI	PPIA	PPIA	BASI					cellphonedb_reactome		PPIA_BASI
PPY_ADRA2A	PPY_ADRA2A	PPY	PPY	ADRA2A					celltalkdb_32196115		PPY_ADRA2A
PPY_GRM7	PPY_GRM7	PPY	PPY	GRM7					celltalkdb_32196115		PPY_GRM7
PPY_MTNR1A	PPY_MTNR1A	PPY	PPY	MTNR1A					celltalkdb_32196115		PPY_MTNR1A
PPY_NPY1R	PPY_NPY1R	PPY	PPY	NPY1R					celltalkdb_15966750		PPY_NPY1R
PPY_NPY2R	PPY_NPY2R	PPY	PPY	NPY2R					celltalkdb_15966750		PPY_NPY2R
PPY_NPY4R	PPY_NPY4R	PPY	PPY	NPY4R					celltalkdb_18767100		PPY_NPY4R
PPY_NPY5R	PPY_NPY5R	PPY	PPY	NPY5R					celltalkdb_8824284		PPY_NPY5R
PRG4_CD44	PRG4_CD44	PRG4	PRG4	CD44					celltalkdb_30157934		PRG4_CD44
PRLH_PRLHR	PRLH_PRLHR	PRLH	PRLH	PRLHR					celltalkdb_11030716		PRLH_PRLHR
PRL_PRLR	PRL_PRLR	PRL	PRL	PRLR					celltalkdb_2558309, cellphonedb_uniprot;HMRbase;PMID:12580759		PRL_PRLR
PRND_RPSA	PRND_RPSA	PRND	PRND	RPSA					celltalkdb_26198319,32196115		PRND_RPSA
PROC_ITGAM	PROC_ITGAM	PROC	PROC	ITGAM					celltalkdb_28408624		PROC_ITGAM
PROC_ITGB2	PROC_ITGB2	PROC	PROC	ITGB2					celltalkdb_28408624		PROC_ITGB2
PROC_PROCR	PROC_PROCR	PROC	PROC	PROCR					celltalkdb_11099506, cellphonedb_reactome		PROC_PROCR
PROC_THBD	PROC_THBD	PROC	PROC	THBD					celltalkdb_11106601		PROC_THBD
PROK1_PKR1	PROK1_PKR1	PROK1	PROK1	PKR1					cellphonedb_reactome;uniprot		PROK1_PKR1
PROK1_PKR2	PROK1_PKR2	PROK1	PROK1	PKR2					cellphonedb_reactome;uniprot		PROK1_PKR2
PROK1_PROKR1	PROK1_PROKR1	PROK1	PROK1	PROKR1					celltalkdb_11886876		PROK1_PROKR1
PROK1_PROKR2	PROK1_PROKR2	PROK1	PROK1	PROKR2					celltalkdb_12054613		PROK1_PROKR2
PROK2_PKR1	PROK2_PKR1	PROK2	PROK2	PKR1					cellphonedb_reactome;uniprot		PROK2_PKR1
PROK2_PKR2	PROK2_PKR2	PROK2	PROK2	PKR2					cellphonedb_reactome;uniprot		PROK2_PKR2
PROK2_PROKR1	PROK2_PROKR1	PROK2	PROK2	PROKR1					celltalkdb_12054613		PROK2_PROKR1
PROK2_PROKR2	PROK2_PROKR2	PROK2	PROK2	PROKR2					celltalkdb_15772293		PROK2_PROKR2
PROS1_AXL	PROS1_AXL	PROS1	PROS1	AXL					celltalkdb_7867073		PROS1_AXL
PROS1_MERTK	PROS1_MERTK	PROS1	PROS1	MERTK					celltalkdb_25624460		PROS1_MERTK
PROS1_TYRO3	PROS1_TYRO3	PROS1	PROS1	TYRO3					celltalkdb_7867073		PROS1_TYRO3
PRRP_PRLHR	PRRP_PRLHR	PRRP	PRRP	PRLHR					cellphonedb_uniprot;HMRbase;reactome		PRRP_PRLHR
PSAP_AR	PSAP_AR	PSAP	PSAP	AR					celltalkdb_26341737		PSAP_AR
PSAP_CD1B	PSAP_CD1B	PSAP	PSAP	CD1B					celltalkdb_14716313		PSAP_CD1B
PSAP_GPR37	PSAP_GPR37	PSAP	PSAP	GPR37					celltalkdb_23690594		PSAP_GPR37
PSAP_GPR37L1	PSAP_GPR37L1	PSAP	PSAP	GPR37L1					celltalkdb_23690594		PSAP_GPR37L1
PSAP_LRP1	PSAP_LRP1	PSAP	PSAP	LRP1					celltalkdb_9707421		PSAP_LRP1
PSAP_SORT1	PSAP_SORT1	PSAP	PSAP	SORT1					celltalkdb_32196115		PSAP_SORT1
PSEN1_CD44	PSEN1_CD44	PSEN1	PSEN1	CD44					celltalkdb_32196115		PSEN1_CD44
PSEN1_NCSTN	PSEN1_NCSTN	PSEN1	PSEN1	NCSTN					celltalkdb_10993067		PSEN1_NCSTN
PSEN1_NOTCH1	PSEN1_NOTCH1	PSEN1	PSEN1	NOTCH1					celltalkdb_10077672		PSEN1_NOTCH1
PSEN1_NOTCH2	PSEN1_NOTCH2	PSEN1	PSEN1	NOTCH2					celltalkdb_26198319,32196115		PSEN1_NOTCH2
PSEN1_NOTCH3	PSEN1_NOTCH3	PSEN1	PSEN1	NOTCH3					celltalkdb_26198319,32196115		PSEN1_NOTCH3
PSEN1_NOTCH4	PSEN1_NOTCH4	PSEN1	PSEN1	NOTCH4					celltalkdb_26198319,32196115		PSEN1_NOTCH4
PSPN_GFRA1	PSPN_GFRA1	PSPN	PSPN	GFRA1					celltalkdb_20350599		PSPN_GFRA1
PSPN_GFRA2	PSPN_GFRA2	PSPN	PSPN	GFRA2					celltalkdb_32196115		PSPN_GFRA2
PSPN_GFRA3	PSPN_GFRA3	PSPN	PSPN	GFRA3					celltalkdb_32196115		PSPN_GFRA3
PSPN_GFRA4	PSPN_GFRA4	PSPN	PSPN	GFRA4					celltalkdb_11116144		PSPN_GFRA4
PSPN_RET	PSPN_RET	PSPN	PSPN	RET					celltalkdb_11116144		PSPN_RET
PSPN_SDC3	PSPN_SDC3	PSPN	PSPN	SDC3					celltalkdb_32196115		PSPN_SDC3
PTGS2_ALOX5	PTGS2_ALOX5	PTGS2	PTGS2	ALOX5					celltalkdb_32196115		PTGS2_ALOX5
PTGS2_CAV1	PTGS2_CAV1	PTGS2	PTGS2	CAV1					celltalkdb_11432874		PTGS2_CAV1
PTGS2_PTGDR2	PTGS2_PTGDR2	PTGS2	PTGS2	PTGDR2					celltalkdb_11208866		PTGS2_PTGDR2
PTH2_ADCYAP1R1	PTH2_ADCYAP1R1	PTH2	PTH2	ADCYAP1R1					celltalkdb_32196115		PTH2_ADCYAP1R1
PTH2_ADRB2	PTH2_ADRB2	PTH2	PTH2	ADRB2					celltalkdb_32196115		PTH2_ADRB2
PTH2_ADRB3	PTH2_ADRB3	PTH2	PTH2	ADRB3					celltalkdb_32196115		PTH2_ADRB3
PTH2_GPR20	PTH2_GPR20	PTH2	PTH2	GPR20					celltalkdb_32196115		PTH2_GPR20
PTH2_GPR84	PTH2_GPR84	PTH2	PTH2	GPR84					celltalkdb_32196115		PTH2_GPR84
PTH2_PTH1R	PTH2_PTH1R	PTH2	PTH2	PTH1R					celltalkdb_11159842		PTH2_PTH1R
PTH2_PTH2R	PTH2_PTH2R	PTH2	PTH2	PTH2R					celltalkdb_11861531		PTH2_PTH2R
PTH2_RAMP2	PTH2_RAMP2	PTH2	PTH2	RAMP2					celltalkdb_32196115		PTH2_RAMP2
PTH2_RAMP3	PTH2_RAMP3	PTH2	PTH2	RAMP3					celltalkdb_12446722		PTH2_RAMP3
PTH2_TSHR	PTH2_TSHR	PTH2	PTH2	TSHR					celltalkdb_32196115		PTH2_TSHR
PTH2_VIPR1	PTH2_VIPR1	PTH2	PTH2	VIPR1					celltalkdb_32196115		PTH2_VIPR1
PTHLH_ADCYAP1R1	PTHLH_ADCYAP1R1	PTHLH	PTHLH	ADCYAP1R1					celltalkdb_32196115		PTHLH_ADCYAP1R1
PTHLH_ADRB2	PTHLH_ADRB2	PTHLH	PTHLH	ADRB2					celltalkdb_32196115		PTHLH_ADRB2
PTHLH_ADRB3	PTHLH_ADRB3	PTHLH	PTHLH	ADRB3					celltalkdb_32196115		PTHLH_ADRB3
PTHLH_GPR20	PTHLH_GPR20	PTHLH	PTHLH	GPR20					celltalkdb_32196115		PTHLH_GPR20
PTHLH_GPR84	PTHLH_GPR84	PTHLH	PTHLH	GPR84					celltalkdb_32196115		PTHLH_GPR84
PTHLH_PTH1R	PTHLH_PTH1R	PTHLH	PTHLH	PTH1R					celltalkdb_9108031		PTHLH_PTH1R
PTHLH_PTH2R	PTHLH_PTH2R	PTHLH	PTHLH	PTH2R					celltalkdb_8702701		PTHLH_PTH2R
PTHLH_RAMP2	PTHLH_RAMP2	PTHLH	PTHLH	RAMP2					celltalkdb_32196115		PTHLH_RAMP2
PTHLH_RAMP3	PTHLH_RAMP3	PTHLH	PTHLH	RAMP3					celltalkdb_32196115		PTHLH_RAMP3
PTHLH_TSHR	PTHLH_TSHR	PTHLH	PTHLH	TSHR					celltalkdb_32196115		PTHLH_TSHR
PTHLH_VIPR1	PTHLH_VIPR1	PTHLH	PTHLH	VIPR1					celltalkdb_32196115		PTHLH_VIPR1
PTHR_PRLHR	PTHR_PRLHR	PTHR	PTHR	PRLHR					cellphonedb_GPCRdb (https://gpcrdb.org/ligand/endogenousbrowser/)		PTHR_PRLHR
PTHR_PTH1R	PTHR_PTH1R	PTHR	PTHR	PTH1R					cellphonedb_uniprot;reactome		PTHR_PTH1R
PTHR_PTH2R	PTHR_PTH2R	PTHR	PTHR	PTH2R					cellphonedb_uniprot;reactome		PTHR_PTH2R
PTHY_PTH1R	PTHY_PTH1R	PTHY	PTHY	PTH1R					cellphonedb_uniprot;HMRbase;reactome		PTHY_PTH1R
PTHY_PTH2R	PTHY_PTH2R	PTHY	PTHY	PTH2R					cellphonedb_uniprot;reactome		PTHY_PTH2R
PTH_ADCYAP1R1	PTH_ADCYAP1R1	PTH	PTH	ADCYAP1R1					celltalkdb_32196115		PTH_ADCYAP1R1
PTH_ADRB2	PTH_ADRB2	PTH	PTH	ADRB2					celltalkdb_32196115		PTH_ADRB2
PTH_ADRB3	PTH_ADRB3	PTH	PTH	ADRB3					celltalkdb_32196115		PTH_ADRB3
PTH_GPR20	PTH_GPR20	PTH	PTH	GPR20					celltalkdb_32196115		PTH_GPR20
PTH_GPR84	PTH_GPR84	PTH	PTH	GPR84					celltalkdb_32196115		PTH_GPR84
PTH_LRP6	PTH_LRP6	PTH	PTH	LRP6					celltalkdb_22589223		PTH_LRP6
PTH_PTH1R	PTH_PTH1R	PTH	PTH	PTH1R					celltalkdb_12947048		PTH_PTH1R
PTH_PTH2R	PTH_PTH2R	PTH	PTH	PTH2R					celltalkdb_7797535		PTH_PTH2R
PTH_RAMP2	PTH_RAMP2	PTH	PTH	RAMP2					celltalkdb_32196115		PTH_RAMP2
PTH_RAMP3	PTH_RAMP3	PTH	PTH	RAMP3					celltalkdb_32196115		PTH_RAMP3
PTH_TSHR	PTH_TSHR	PTH	PTH	TSHR					celltalkdb_32196115		PTH_TSHR
PTH_VIPR1	PTH_VIPR1	PTH	PTH	VIPR1					celltalkdb_32196115		PTH_VIPR1
PTMA_VIPR1	PTMA_VIPR1	PTMA	PTMA	VIPR1					celltalkdb_26198319,32196115		PTMA_VIPR1
PTN_ALK	PTN_ALK	PTN	PTN	ALK					celltalkdb_11278720, cellphonedb_uniprot		PTN_ALK
PTN_PTPRB	PTN_PTPRB	PTN	PTN	PTPRB					celltalkdb_26198319		PTN_PTPRB
PTN_PTPRS	PTN_PTPRS	PTN	PTN	PTPRS					celltalkdb_16169070		PTN_PTPRS
PTN_PTPRZ	PTN_PTPRZ	PTN	PTN	PTPRZ					cellphonedb_PMID:25644401		PTN_PTPRZ
PTN_PTPRZ1	PTN_PTPRZ1	PTN	PTN	PTPRZ1					celltalkdb_25644401		PTN_PTPRZ1
PTN_SDC1	PTN_SDC1	PTN	PTN	SDC1					celltalkdb_15226297		PTN_SDC1
PTN_SDC3	PTN_SDC3	PTN	PTN	SDC3					celltalkdb_26198319,32196115		PTN_SDC3
PTPN11_FCRL4	PTPN11_FCRL4	PTPN11	PTPN11	FCRL4					celltalkdb_21908428		PTPN11_FCRL4
PTPN6_CD300LF	PTPN6_CD300LF	PTPN6	PTPN6	CD300LF					celltalkdb_15549731		PTPN6_CD300LF
PTPN6_CLEC12A	PTPN6_CLEC12A	PTPN6	PTPN6	CLEC12A					celltalkdb_28606940		PTPN6_CLEC12A
PTPN6_FCRL4	PTPN6_FCRL4	PTPN6	PTPN6	FCRL4					celltalkdb_21908428		PTPN6_FCRL4
PTPRC_CD22	PTPRC_CD22	PTPRC	PTPRC	CD22					cellphonedb_PMID:12115612		PTPRC_CD22
PTPRC_MRC1	PTPRC_MRC1	PTPRC	PTPRC	MRC1					cellphonedb_PMID:27601670;PMID:10575006		PTPRC_MRC1
PTPRD_IL1AP	PTPRD_IL1AP	PTPRD	PTPRD	IL1AP					cellphonedb_PMID:29100073,PMID:34966732		PTPRD_IL1AP
PTPRD_IRPL1	PTPRD_IRPL1	PTPRD	PTPRD	IRPL1					cellphonedb_PMID:29100073,PMID:34966732		PTPRD_IRPL1
PTPRD_LRC4B	PTPRD_LRC4B	PTPRD	PTPRD	LRC4B					cellphonedb_PMID:29100073,PMID:34966732		PTPRD_LRC4B
PTPRD_LRFN4	PTPRD_LRFN4	PTPRD	PTPRD	LRFN4					cellphonedb_PMID:29100073,PMID:34966732		PTPRD_LRFN4
PTPRD_LRFN5	PTPRD_LRFN5	PTPRD	PTPRD	LRFN5					cellphonedb_PMID:29100073,PMID:34966732		PTPRD_LRFN5
PTPRD_NLGN3	PTPRD_NLGN3	PTPRD	PTPRD	NLGN3					cellphonedb_PMID:29100073,PMID:34966732		PTPRD_NLGN3
PTPRD_SLIK1	PTPRD_SLIK1	PTPRD	PTPRD	SLIK1					cellphonedb_PMID:29100073,PMID:34966732		PTPRD_SLIK1
PTPRD_SLIK2	PTPRD_SLIK2	PTPRD	PTPRD	SLIK2					cellphonedb_PMID:29100073,PMID:34966732		PTPRD_SLIK2
PTPRD_SLIK3	PTPRD_SLIK3	PTPRD	PTPRD	SLIK3					cellphonedb_PMID:29100073,PMID:34966732		PTPRD_SLIK3
PTPRF_LRC4B	PTPRF_LRC4B	PTPRF	PTPRF	LRC4B					cellphonedb_PMID:29100073,PMID:34966732		PTPRF_LRC4B
PTPRF_LRC4C	PTPRF_LRC4C	PTPRF	PTPRF	LRC4C					cellphonedb_PMID:29100073,PMID:34966732		PTPRF_LRC4C
PTPRF_LRFN4	PTPRF_LRFN4	PTPRF	PTPRF	LRFN4					cellphonedb_PMID:29100073,PMID:34966732		PTPRF_LRFN4
PTPRF_LRFN5	PTPRF_LRFN5	PTPRF	PTPRF	LRFN5					cellphonedb_PMID:29100073,PMID:34966732		PTPRF_LRFN5
PTPRS_LRC4B	PTPRS_LRC4B	PTPRS	PTPRS	LRC4B					cellphonedb_PMID:29100073,PMID:34966732		PTPRS_LRC4B
PTPRS_LRFN4	PTPRS_LRFN4	PTPRS	PTPRS	LRFN4					cellphonedb_PMID:29100073,PMID:34966732		PTPRS_LRFN4
PTPRS_LRFN5	PTPRS_LRFN5	PTPRS	PTPRS	LRFN5					cellphonedb_PMID:29100073,PMID:34966732		PTPRS_LRFN5
PTPRS_LRRT4	PTPRS_LRRT4	PTPRS	PTPRS	LRRT4					cellphonedb_PMID:29100073,PMID:34966732		PTPRS_LRRT4
PTPRS_NTRK3	PTPRS_NTRK3	PTPRS	PTPRS	NTRK3					cellphonedb_reactome		PTPRS_NTRK3
PTPRS_SLIK1	PTPRS_SLIK1	PTPRS	PTPRS	SLIK1					cellphonedb_PMID:29100073,PMID:34966732		PTPRS_SLIK1
PTPRS_SLIK2	PTPRS_SLIK2	PTPRS	PTPRS	SLIK2					cellphonedb_PMID:29100073,PMID:34966732		PTPRS_SLIK2
PTPRS_SLIK4	PTPRS_SLIK4	PTPRS	PTPRS	SLIK4					cellphonedb_PMID:29100073,PMID:34966732		PTPRS_SLIK4
PTPRS_SLIK5	PTPRS_SLIK5	PTPRS	PTPRS	SLIK5					cellphonedb_PMID:29100073,PMID:34966732		PTPRS_SLIK5
PTPRS_SLIK6	PTPRS_SLIK6	PTPRS	PTPRS	SLIK6					cellphonedb_PMID:29100073,PMID:34966732		PTPRS_SLIK6
PVRL1_CADM3	PVRL1_CADM3	PVRL1	PVRL1	CADM3					cellphonedb_uniprot		PVRL1_CADM3
PVRL1_PVRL3	PVRL1_PVRL3	PVRL1	PVRL1	PVRL3					cellphonedb_PMID:12740392		PVRL1_PVRL3
PVRL1_PVRL4	PVRL1_PVRL4	PVRL1	PVRL1	PVRL4					cellphonedb_PMID:22902367		PVRL1_PVRL4
PVRL2_PVRL3	PVRL2_PVRL3	PVRL2	PVRL2	PVRL3					cellphonedb_PMID:19011627;PMID:12740392		PVRL2_PVRL3
PVRL2_TIGIT	PVRL2_TIGIT	PVRL2	PVRL2	TIGIT					cellphonedb_PMID:1313846;Induces_NK_Cell_Inhibition._Reviewed_in_PMID:24987108		PVRL2_TIGIT
PVRL3_PVR	PVRL3_PVR	PVRL3	PVRL3	PVR					cellphonedb_PMID:19011627;PMID:12740392		PVRL3_PVR
PVRL3_TIGIT	PVRL3_TIGIT	PVRL3	PVRL3	TIGIT					cellphonedb_PMID:1313846		PVRL3_TIGIT
PVR_CD226	PVR_CD226	PVR	PVR	CD226					cellphonedb_activating_interaction_PMID:15607800;NK_cell_cytotoxicity._PMID:24440149		PVR_CD226
PVR_TACT	PVR_TACT	PVR	PVR	TACT					cellphonedb_uniprot		PVR_TACT
PVR_TIGIT	PVR_TIGIT	PVR	PVR	TIGIT					cellphonedb_PMID:19815499;Induces_NK_Cell_Inhibition._Reviewed_in_PMID:24987108		PVR_TIGIT
PYY_ADRA2A	PYY_ADRA2A	PYY	PYY	ADRA2A					celltalkdb_32196115		PYY_ADRA2A
PYY_DPP4	PYY_DPP4	PYY	PYY	DPP4					celltalkdb_30759373		PYY_DPP4
PYY_FAP	PYY_FAP	PYY	PYY	FAP					celltalkdb_21314817		PYY_FAP
PYY_GRM7	PYY_GRM7	PYY	PYY	GRM7					celltalkdb_32196115		PYY_GRM7
PYY_MTNR1A	PYY_MTNR1A	PYY	PYY	MTNR1A					celltalkdb_32196115		PYY_MTNR1A
PYY_NPY1R	PYY_NPY1R	PYY	PYY	NPY1R					celltalkdb_9549761, cellphonedb_GPCRdb (https://gpcrdb.org/ligand/endogenousbrowser/)		PYY_NPY1R
PYY_NPY2R	PYY_NPY2R	PYY	PYY	NPY2R					celltalkdb_8632753, cellphonedb_GPCRdb (https://gpcrdb.org/ligand/endogenousbrowser/)		PYY_NPY2R
PYY_NPY4R	PYY_NPY4R	PYY	PYY	NPY4R					celltalkdb_7592911, cellphonedb_GPCRdb (https://gpcrdb.org/ligand/endogenousbrowser/)		PYY_NPY4R
PYY_NPY5R	PYY_NPY5R	PYY	PYY	NPY5R					celltalkdb_11825645, cellphonedb_GPCRdb (https://gpcrdb.org/ligand/endogenousbrowser/)		PYY_NPY5R
QDPR_DYSF	QDPR_DYSF	QDPR	QDPR	DYSF					celltalkdb_32196115		QDPR_DYSF
QRFP_QRFPR	QRFP_QRFPR	QRFP	QRFP	QRFPR					celltalkdb_12714592		QRFP_QRFPR
RAET1E_KLRK1	RAET1E_KLRK1	RAET1E	RAET1E	KLRK1					celltalkdb_12732206		RAET1E_KLRK1
RAET1G_KLRK1	RAET1G_KLRK1	RAET1G	RAET1G	KLRK1					celltalkdb_19424970		RAET1G_KLRK1
RAET1L_KLRK1	RAET1L_KLRK1	RAET1L	RAET1L	KLRK1					celltalkdb_23025544		RAET1L_KLRK1
RARR2_CCRL2	RARR2_CCRL2	RARR2	RARR2	CCRL2					cellphonedb_uniprot		RARR2_CCRL2
RARR2_CML1	RARR2_CML1	RARR2	RARR2	CML1					cellphonedb_uniprot		RARR2_CML1
RARR2_GPR1	RARR2_GPR1	RARR2	RARR2	GPR1					cellphonedb_uniprot		RARR2_GPR1
RARRES2_CCRL2	RARRES2_CCRL2	RARRES2	RARRES2	CCRL2					celltalkdb_18794339		RARRES2_CCRL2
RARRES2_CMKLR1	RARRES2_CMKLR1	RARRES2	RARRES2	CMKLR1					celltalkdb_14675762		RARRES2_CMKLR1
RARRES2_GPR1	RARRES2_GPR1	RARRES2	RARRES2	GPR1					celltalkdb_18165312		RARRES2_GPR1
RBP3_NOTCH1	RBP3_NOTCH1	RBP3	RBP3	NOTCH1					celltalkdb_26198319,32196115		RBP3_NOTCH1
RBP4_STRA6	RBP4_STRA6	RBP4	RBP4	STRA6					celltalkdb_23959802		RBP4_STRA6
REL1_RL3R1	REL1_RL3R1	REL1	REL1	RL3R1					cellphonedb_GPCRdb (https://gpcrdb.org/ligand/endogenousbrowser/)		REL1_RL3R1
REL1_RXFP1	REL1_RXFP1	REL1	REL1	RXFP1					cellphonedb_GPCRdb (https://gpcrdb.org/ligand/endogenousbrowser/)		REL1_RXFP1
REL1_RXFP2	REL1_RXFP2	REL1	REL1	RXFP2					cellphonedb_GPCRdb (https://gpcrdb.org/ligand/endogenousbrowser/)		REL1_RXFP2
REL2_RL3R1	REL2_RL3R1	REL2	REL2	RL3R1					cellphonedb_GPCRdb (https://gpcrdb.org/ligand/endogenousbrowser/)		REL2_RL3R1
REL2_RXFP1	REL2_RXFP1	REL2	REL2	RXFP1					cellphonedb_uniprot;HMRbase;reactome		REL2_RXFP1
REL2_RXFP2	REL2_RXFP2	REL2	REL2	RXFP2					cellphonedb_uniprot;reactome		REL2_RXFP2
REL3_RL3R1	REL3_RL3R1	REL3	REL3	RL3R1					cellphonedb_uniprot;HMRbase;reactome		REL3_RL3R1
REL3_RL3R2	REL3_RL3R2	REL3	REL3	RL3R2					cellphonedb_uniprot;HMRbase;reactome		REL3_RL3R2
REL3_RXFP1	REL3_RXFP1	REL3	REL3	RXFP1					cellphonedb_uniprot;HMRbase;reactome		REL3_RXFP1
REL3_RXFP2	REL3_RXFP2	REL3	REL3	RXFP2					cellphonedb_uniprot;HMRbase;reactome		REL3_RXFP2
RELN_ITGA3	RELN_ITGA3	RELN	RELN	ITGA3					celltalkdb_26198319,32196115		RELN_ITGA3
RELN_ITGB1	RELN_ITGB1	RELN	RELN	ITGB1					celltalkdb_10939329		RELN_ITGB1
RELN_LRP8	RELN_LRP8	RELN	RELN	LRP8					celltalkdb_12899622, cellphonedb_uniprot		RELN_LRP8
RELN_VLDLR	RELN_VLDLR	RELN	RELN	VLDLR					celltalkdb_10571240, cellphonedb_uniprot		RELN_VLDLR
RENI_RENR	RENI_RENR	RENI	RENI	RENR					cellphonedb_uniprot;HMRbase;_PMID:12045255		RENI_RENR
REN_ATP6AP2	REN_ATP6AP2	REN	REN	ATP6AP2					celltalkdb_12045255		REN_ATP6AP2
RET4_STRA6	RET4_STRA6	RET4	RET4	STRA6					cellphonedb_uniprot		RET4_STRA6
RETN_GPR25	RETN_GPR25	RETN	RETN	GPR25					celltalkdb_32103204		RETN_GPR25
RGMA_BMPR1B	RGMA_BMPR1B	RGMA	RGMA	BMPR1B					celltalkdb_32196115		RGMA_BMPR1B
RGMA_BMPR2	RGMA_BMPR2	RGMA	RGMA	BMPR2					celltalkdb_32196115		RGMA_BMPR2
