interaction_name	pathway_name	ligand	receptor	agonist	antagonist	co_A_receptor	co_I_receptor	evidence	annotation	interaction_name_2
SLIT2_ROBO1	SLIT2_ROBO1	SLIT2	Slit2	Robo1					celltalkdb_15768400,25894826, cellphonedb_reactome;uniprot;PMID:10102268		Slit2_Robo1
SLIT2_ROBO2	SLIT2_ROBO2	SLIT2	Slit2	Robo2					celltalkdb_15768400,25894826, cellphonedb_uniprot;PMID:10102268		Slit2_Robo2
SLIT2_ROBO3	SLIT2_ROBO3	SLIT2	Slit2	Robo3					celltalkdb_22912413		Slit2_Robo3
SLIT2_ROBO4	SLIT2_ROBO4	SLIT2	Slit2	Robo4					celltalkdb_12941633,19855388		Slit2_Robo4
SLIT3_PLXNA1	SLIT3_PLXNA1	SLIT3	Slit3	Plxna1					celltalkdb_25485759		Slit3_Plxna1
SLIT3_ROBO1	SLIT3_ROBO1	SLIT3	Slit3	Robo1					celltalkdb_10102268		Slit3_Robo1
SLIT3_ROBO2	SLIT3_ROBO2	SLIT3	Slit3	Robo2					celltalkdb_30389141		Slit3_Robo2
SLIT3_ROBO3	SLIT3_ROBO3	SLIT3	Slit3	Robo3					celltalkdb_10102268		Slit3_Robo3
SLPI_PLSCR4	SLPI_PLSCR4	SLPI	Slpi	Plscr4					celltalkdb_19333378		Slpi_Plscr4
SLURP1_CHRNA7	SLURP1_CHRNA7	SLURP1	Slurp1	Chrna7					celltalkdb_19023966		Slurp1_Chrna7
SMS_SSR1	SMS_SSR1	SMS	Sms	Ssr1					cellphonedb_uniprot;HMRbase;reactome		Sms_Ssr1
SMS_SSR2	SMS_SSR2	SMS	Sms	Ssr2					cellphonedb_uniprot;HMRbase;reactome		Sms_Ssr2
SMS_SSR3	SMS_SSR3	SMS	Sms	Ssr3					cellphonedb_uniprot;HMRbase;reactome		Sms_Ssr3
SMS_SSR4	SMS_SSR4	SMS	Sms	Ssr4					cellphonedb_uniprot;HMRbase;reactome		Sms_Ssr4
Sms_Sstr5	Sms_Sstr5	SMS	Sms	Sstr5					cellphonedb_uniprot;HMRbase;reactome		Sms_Ssr5
SOM2_GHR	SOM2_GHR	Gh2	Gh2	Ghr					cellphonedb_uniprot;HMRbase		Som2_Ghr
SOMA_GHR	SOMA_GHR	Gh1	Gh1	Ghr					cellphonedb_uniprot;HMRbase		Soma_Ghr
SOSD1_LRP5	SOSD1_LRP5	Sostdc1	Sostdc1	Lrp5					cellphonedb_PMID:24532711		Sosd1_Lrp5
SOSD1_LRP6	SOSD1_LRP6	Sostdc1	Sostdc1	Lrp6					cellphonedb_PMID:24532711		Sosd1_Lrp6
SOSTDC1_LRP6	SOSTDC1_LRP6	SOSTDC1	Sostdc1	Lrp6					celltalkdb_17765217		Sostdc1_Lrp6
SOST_LRP5	SOST_LRP5	SOST	Sost	Lrp5					celltalkdb_15778503		Sost_Lrp5
SOST_LRP6	SOST_LRP6	SOST	Sost	Lrp6					celltalkdb_15778503,17002572		Sost_Lrp6
SPINK1_EGFR	SPINK1_EGFR	SPINK1	Spink1	Egfr					celltalkdb_21368222		Spink1_Egfr
SPINT1_ST14	SPINT1_ST14	SPINT1	Spint1	St14					celltalkdb_21840293		Spint1_St14
SPON1_LRP8	SPON1_LRP8	SPON1	Spon1	Lrp8					celltalkdb_21488757		Spon1_Lrp8
SPON2_ITGB2	SPON2_ITGB2	SPON2	Spon2	Itgb2					celltalkdb_30869196		Spon2_Itgb2
SPP1_CD44	SPP1_CD44	SPP1	Spp1	Cd44					celltalkdb_31028902,10657301,31028902		Spp1_Cd44
SPP1_ITGA4	SPP1_ITGA4	SPP1	Spp1	Itga4					celltalkdb_9547293		Spp1_Itga4
SPP1_ITGA8	SPP1_ITGA8	SPP1	Spp1	Itga8					celltalkdb_9614184		Spp1_Itga8
SPP1_ITGA9	SPP1_ITGA9	SPP1	Spp1	Itga9					celltalkdb_23192608,21321126		Spp1_Itga9
SPP1_ITGAV	SPP1_ITGAV	SPP1	Spp1	Itgav					celltalkdb_31028902,17456474		Spp1_Itgav
SPP1_ITGB1	SPP1_ITGB1	SPP1	Spp1	Itgb1					celltalkdb_10593924		Spp1_Itgb1
SPP1_ITGB3	SPP1_ITGB3	SPP1	Spp1	Itgb3					celltalkdb_31028902,7532190,7925641		Spp1_Itgb3
SPP1_ITGB5	SPP1_ITGB5	SPP1	Spp1	Itgb5					celltalkdb_10797562		Spp1_Itgb5
SRPX2_PLAUR	SRPX2_PLAUR	SRPX2	Srpx2	Plaur					celltalkdb_19667118		Srpx2_Plaur
SST_SSTR1	SST_SSTR1	SST	Sst	Sstr1					celltalkdb_10433861		Sst_Sstr1
SST_SSTR2	SST_SSTR2	SST	Sst	Sstr2					celltalkdb_10433861		Sst_Sstr2
SST_SSTR3	SST_SSTR3	SST	Sst	Sstr3					celltalkdb_10433861		Sst_Sstr3
SST_SSTR4	SST_SSTR4	SST	Sst	Sstr4					celltalkdb_10433861		Sst_Sstr4
SST_SSTR5	SST_SSTR5	SST	Sst	Sstr5					celltalkdb_10433861		Sst_Sstr5
ST6GAL1_CD22	ST6GAL1_CD22	ST6GAL1	St6gal1	Cd22					celltalkdb_1717156		St6gal1_Cd22
Ervh48-1_Slc1a5	Ervh48-1_Slc1a5	Ervh48-1	Ervh48-1	Slc1a5					cellphonedb_uniprot		Supyn_Aaat
SYTL3_NRXN1	SYTL3_NRXN1	SYTL3	Sytl3	Nrxn1					celltalkdb_11243866		Sytl3_Nrxn1
TAC1_GRPR	TAC1_GRPR	TAC1	Tac1	Grpr					celltalkdb_30554781		Tac1_Grpr
TAC1_TACR1	TAC1_TACR1	TAC1	Tac1	Tacr1					celltalkdb_22471406		Tac1_Tacr1
TAC1_TACR2	TAC1_TACR2	TAC1	Tac1	Tacr2					celltalkdb_22474018		Tac1_Tacr2
TAC1_TACR3	TAC1_TACR3	TAC1	Tac1	Tacr3					celltalkdb_16563219		Tac1_Tacr3
TAC2_TACR1	TAC2_TACR1	TAC2	Tac2	Tacr1					celltalkdb_8925404		Tac2_Tacr1
TAC2_TACR2	TAC2_TACR2	TAC2	Tac2	Tacr2					celltalkdb_8925404,9190866		Tac2_Tacr2
TAC2_TACR3	TAC2_TACR3	TAC2	Tac2	Tacr3					celltalkdb_20800582		Tac2_Tacr3
TAC4_TACR1	TAC4_TACR1	TAC4	Tac4	Tacr1					celltalkdb_23626716		Tac4_Tacr1
Cd96_Nectin1	Cd96_Nectin1	Cd96	Cd96	Nectin1					cellphonedb_PMID:17971293		Tact_Pvrl1
TAFA1_GPR1	TAFA1_GPR1	TAFA1	Tafa1	Gpr1					cellphonedb_uniprot		Tafa1_Gpr1
TAFA4_FPR1	TAFA4_FPR1	TAFA4	Tafa4	Fpr1					cellphonedb_uniprot		Tafa4_Fpr1
TAFA5_FPR2	TAFA5_FPR2	TAFA5	Tafa5	Fpr2					cellphonedb_uniprot		Tafa5_Fpr2
TAFA5_S1PR2	TAFA5_S1PR2	TAFA5	Tafa5	S1pr2					cellphonedb_uniprot		Tafa5_S1pr2
TCN2_LRP2	TCN2_LRP2	TCN2	Tcn2	Lrp2					celltalkdb_28351841		Tcn2_Lrp2
TCTN1_TMEM67	TCTN1_TMEM67	TCTN1	Tctn1	Tmem67					celltalkdb_21725307		Tctn1_Tmem67
TDGF1_ACVR1B	TDGF1_ACVR1B	TDGF1	Tdgf1	Acvr1b					celltalkdb_11909953		Tdgf1_Acvr1b
TDGF1_ACVR1C	TDGF1_ACVR1C	TDGF1	Tdgf1	Acvr1c					celltalkdb_11485994		Tdgf1_Acvr1c
TDGF1_ACVR2A	TDGF1_ACVR2A	TDGF1	Tdgf1	Acvr2a					celltalkdb_12682303		Tdgf1_Acvr2a
TDGF1_ACVR2B	TDGF1_ACVR2B	TDGF1	Tdgf1	Acvr2b					celltalkdb_12682303		Tdgf1_Acvr2b
TDGF1_FZD7	TDGF1_FZD7	TDGF1	Tdgf1	Fzd7					celltalkdb_29445127		Tdgf1_Fzd7
TDGF1_GPC1	TDGF1_GPC1	TDGF1	Tdgf1	Gpc1					celltalkdb_12649175		Tdgf1_Gpc1
TDGF1_LRP5	TDGF1_LRP5	TDGF1	Tdgf1	Lrp5					celltalkdb_29445127,23022962		Tdgf1_Lrp5
TDGF1_LRP6	TDGF1_LRP6	TDGF1	Tdgf1	Lrp6					celltalkdb_29445127,23022962		Tdgf1_Lrp6
TDGF1_TGFBR1	TDGF1_TGFBR1	TDGF1	Tdgf1	Tgfbr1					celltalkdb_28126904		Tdgf1_Tgfbr1
Ten1_Adgrl1	Ten1_Adgrl1	TEN1	Ten1	Adgrl1					cellphonedb_PMID:29100073,PMID:31354411		Ten1_Agrl1
Ten1_Adgrl2	Ten1_Adgrl2	TEN1	Ten1	Adgrl2					cellphonedb_PMID:29100073,PMID:31354411		Ten1_Agrl2
Ten1_Adgrl3	Ten1_Adgrl3	TEN1	Ten1	Adgrl3					cellphonedb_PMID:29100073,PMID:31354411		Ten1_Agrl3
Tenm2_Adgrl1	Tenm2_Adgrl1	Tenm2	Tenm2	Adgrl1					cellphonedb_PMID:29100073,PMID:31354411		Ten2_Agrl1
Tenm2_Adgrl2	Tenm2_Adgrl2	Tenm2	Tenm2	Adgrl2					cellphonedb_PMID:29100073,PMID:31354411		Ten2_Agrl2
Tenm2_Adgrl3	Tenm2_Adgrl3	Tenm2	Tenm2	Adgrl3					cellphonedb_PMID:29100073,PMID:31354411		Ten2_Agrl3
Tenm3_Adgrl1	Tenm3_Adgrl1	Tenm3	Tenm3	Adgrl1					cellphonedb_PMID:29100073,PMID:31354411		Ten3_Agrl1
Tenm3_Adgrl2	Tenm3_Adgrl2	Tenm3	Tenm3	Adgrl2					cellphonedb_PMID:29100073,PMID:31354411		Ten3_Agrl2
Tenm3_Adgrl3	Tenm3_Adgrl3	Tenm3	Tenm3	Adgrl3					cellphonedb_PMID:29100073,PMID:31354411		Ten3_Agrl3
Tenm4_Adgrl1	Tenm4_Adgrl1	Tenm4	Tenm4	Adgrl1					cellphonedb_PMID:29100073,PMID:31354411		Ten4_Agrl1
Tenm4_Adgrl2	Tenm4_Adgrl2	Tenm4	Tenm4	Adgrl2					cellphonedb_PMID:29100073,PMID:31354411		Ten4_Agrl2
Tenm4_Adgrl3	Tenm4_Adgrl3	Tenm4	Tenm4	Adgrl3					cellphonedb_PMID:29100073,PMID:31354411		Ten4_Agrl3
TFF2_MUC6	TFF2_MUC6	TFF2	Tff2	Muc6					celltalkdb_26201258		Tff2_Muc6
TFPI_F3	TFPI_F3	TFPI	Tfpi	F3					celltalkdb_22197177		Tfpi_F3
TGFA_EGFR	TGFA_EGFR	TGFA	Tgfa	Egfr					celltalkdb_11350724,16532035, cellphonedb_uniprot		Tgfa_Egfr
TGFA_ERBB2	TGFA_ERBB2	TGFA	Tgfa	Erbb2					celltalkdb_11914075,25086039		Tgfa_Erbb2
TGFA_ERBB3	TGFA_ERBB3	TGFA	Tgfa	Erbb3					celltalkdb_8702723		Tgfa_Erbb3
TGFA_ERBB4	TGFA_ERBB4	TGFA	Tgfa	Erbb4					celltalkdb_24269963		Tgfa_Erbb4
TGFB1_ACVRL1	TGFB1_ACVRL1	TGFB1	Tgfb1	Acvrl1					celltalkdb_22087763		Tgfb1_Acvrl1
TGFB1_ENG	TGFB1_ENG	TGFB1	Tgfb1	Eng					celltalkdb_21602526,9872992		Tgfb1_Eng
TGFB1_ITGB1	TGFB1_ITGB1	TGFB1	Tgfb1	Itgb1					celltalkdb_12415008		Tgfb1_Itgb1
TGFB1_ITGB8	TGFB1_ITGB8	TGFB1	Tgfb1	Itgb8					celltalkdb_25788663,19920116		Tgfb1_Itgb8
TGFB1_SDC2	TGFB1_SDC2	TGFB1	Tgfb1	Sdc2					celltalkdb_14976204		Tgfb1_Sdc2
Tgfb1_Tgfbr3	Tgfb1_Tgfbr3	TGFB1	Tgfb1	Tgfbr3					cellphonedb_uniprot		Tgfb1_Tgbr3
TGFB1_TGFBR1	TGFB1_TGFBR1	TGFB1	Tgfb1	Tgfbr1					celltalkdb_10432381,12809600		Tgfb1_Tgfbr1
TGFB1_TGFBR2	TGFB1_TGFBR2	TGFB1	Tgfb1	Tgfbr2					celltalkdb_12121646		Tgfb1_Tgfbr2
TGFB1_TGFBR3	TGFB1_TGFBR3	TGFB1	Tgfb1	Tgfbr3					celltalkdb_7935686,1657406		Tgfb1_Tgfbr3
Tgfb2_Tgfbr3	Tgfb2_Tgfbr3	TGFB2	Tgfb2	Tgfbr3					cellphonedb_uniprot		Tgfb2_Tgbr3
TGFB2_TGFBR1	TGFB2_TGFBR1	TGFB2	Tgfb2	Tgfbr1					celltalkdb_14996829,12809600		Tgfb2_Tgfbr1
TGFB2_TGFBR2	TGFB2_TGFBR2	TGFB2	Tgfb2	Tgfbr2					celltalkdb_14996829		Tgfb2_Tgfbr2
TGFB2_TGFBR3	TGFB2_TGFBR3	TGFB2	Tgfb2	Tgfbr3					celltalkdb_12809600		Tgfb2_Tgfbr3
TGFB3_ACVR1	TGFB3_ACVR1	TGFB3	Tgfb3	Acvr1					celltalkdb_10187774		Tgfb3_Acvr1
TGFB3_ENG	TGFB3_ENG	TGFB3	Tgfb3	Eng					celltalkdb_24166734,10187774		Tgfb3_Eng
Tgfb3_Tgfbr3	Tgfb3_Tgfbr3	TGFB3	Tgfb3	Tgfbr3					cellphonedb_uniprot		Tgfb3_Tgbr3
TGFB3_TGFBR1	TGFB3_TGFBR1	TGFB3	Tgfb3	Tgfbr1					celltalkdb_21423151,10187774		Tgfb3_Tgfbr1
TGFB3_TGFBR2	TGFB3_TGFBR2	TGFB3	Tgfb3	Tgfbr2					celltalkdb_21423151,8940041		Tgfb3_Tgfbr2
TGFB3_TGFBR3	TGFB3_TGFBR3	TGFB3	Tgfb3	Tgfbr3					celltalkdb_30158983		Tgfb3_Tgfbr3
Tgm2_Adgrg1	Tgm2_Adgrg1	TGM2	Tgm2	Adgrg1					cellphonedb_uniprot;reactome;IUPHAR		Tgm2_Agrg1
TGM2_SDC4	TGM2_SDC4	TGM2	Tgm2	Sdc4					celltalkdb_19398782		Tgm2_Sdc4
TG_LRP2	TG_LRP2	TG	Tg	Lrp2					celltalkdb_10702280,9492085		Tg_Lrp2
THBS1_CD36	THBS1_CD36	THBS1	Thbs1	Cd36					celltalkdb_22553494,17416590,23640500		Thbs1_Cd36
THBS1_CD47	THBS1_CD47	THBS1	Thbs1	Cd47					celltalkdb_18156939,19004835,26813769		Thbs1_Cd47
THBS1_ITGA1	THBS1_ITGA1	THBS1	Thbs1	Itga1					celltalkdb_10446179		Thbs1_Itga1
THBS1_ITGA2	THBS1_ITGA2	THBS1	Thbs1	Itga2					celltalkdb_9529384,10397731		Thbs1_Itga2
THBS1_ITGA3	THBS1_ITGA3	THBS1	Thbs1	Itga3					celltalkdb_10446179		Thbs1_Itga3
THBS1_ITGA5	THBS1_ITGA5	THBS1	Thbs1	Itga5					celltalkdb_11102749		Thbs1_Itga5
THBS1_ITGAV	THBS1_ITGAV	THBS1	Thbs1	Itgav					celltalkdb_11102749		Thbs1_Itgav
THBS1_ITGB1	THBS1_ITGB1	THBS1	Thbs1	Itgb1					celltalkdb_14699013,11358957		Thbs1_Itgb1
THBS1_ITGB3	THBS1_ITGB3	THBS1	Thbs1	Itgb3					celltalkdb_11102749		Thbs1_Itgb3
THBS1_ITGB6	THBS1_ITGB6	THBS1	Thbs1	Itgb6					celltalkdb_17353357		Thbs1_Itgb6
THBS1_ITGB8	THBS1_ITGB8	THBS1	Thbs1	Itgb8					celltalkdb_17353357		Thbs1_Itgb8
THBS1_LRP1	THBS1_LRP1	THBS1	Thbs1	Lrp1					celltalkdb_9045712		Thbs1_Lrp1
THBS1_PTPRJ	THBS1_PTPRJ	THBS1	Thbs1	Ptprj					celltalkdb_27149518		Thbs1_Ptprj
THBS1_SCARB2	THBS1_SCARB2	THBS1	Thbs1	Scarb2					celltalkdb_9478926		Thbs1_Scarb2
THBS1_SDC1	THBS1_SDC1	THBS1	Thbs1	Sdc1					celltalkdb_11257118		Thbs1_Sdc1
THBS1_VLDLR	THBS1_VLDLR	THBS1	Thbs1	Vldlr					celltalkdb_18032585		Thbs1_Vldlr
THBS2_NOTCH3	THBS2_NOTCH3	THBS2	Thbs2	Notch3					celltalkdb_19147503		Thbs2_Notch3
THBS4_NOTCH1	THBS4_NOTCH1	THBS4	Thbs4	Notch1					celltalkdb_23615612		Thbs4_Notch1
THPO_MPL	THPO_MPL	THPO	Thpo	Mpl					celltalkdb_10671297,7534285		Thpo_Mpl
Thrb_F2r	Thrb_F2r	THRB	Thrb	F2r					cellphonedb_GPCRdb (https://gpcrdb.org/ligand/endogenousbrowser/)		Thrb_Par1
Thrb_F2rl2	Thrb_F2rl2	THRB	Thrb	F2rl2					cellphonedb_GPCRdb (https://gpcrdb.org/ligand/endogenousbrowser/)		Thrb_Par3
Thrb_F2rl3	Thrb_F2rl3	THRB	Thrb	F2rl3					cellphonedb_GPCRdb (https://gpcrdb.org/ligand/endogenousbrowser/)		Thrb_Par4
Thrb_Thbd	Thrb_Thbd	THRB	Thrb	Thbd					cellphonedb_uniprot		Thrb_Trbm
Thy1_Adgre2	Thy1_Adgre2	THY1	Thy1	Adgre2					cellphonedb_uniprot;reactome;IUPHAR		Thy1_Agre2
Thy1_Adgre5	Thy1_Adgre5	THY1	Thy1	Adgre5					cellphonedb_uniprot;reactome;IUPHAR		Thy1_Cd97
TIMP1_CD63	TIMP1_CD63	TIMP1	Timp1	Cd63					celltalkdb_32034211,26001794		Timp1_Cd63
TIMP1_ITGB1	TIMP1_ITGB1	TIMP1	Timp1	Itgb1					celltalkdb_30121936		Timp1_Itgb1
TIMP1_LRP1	TIMP1_LRP1	TIMP1	Timp1	Lrp1					celltalkdb_28710453,25075518		Timp1_Lrp1
TIP39_PTH1R	TIP39_PTH1R	Pth2	Pth2	Pth1r					cellphonedb_uniprot;reactome		Tip39_Pth1r
TIP39_PTH2R	TIP39_PTH2R	Pth2	Pth2	Pth2r					cellphonedb_uniprot;reactome		Tip39_Pth2r
Tac1_Tacr1	Tac1_Tacr1	Tac1	Tac1	Tacr1					cellphonedb_uniprot;reactome		Tkn1_Nk1r
Tac1_Tacr2	Tac1_Tacr2	Tac1	Tac1	Tacr2					cellphonedb_uniprot;reactome		Tkn1_Nk2r
Tac1_Tacr3	Tac1_Tacr3	Tac1	Tac1	Tacr3					cellphonedb_GPCRdb (https://gpcrdb.org/ligand/endogenousbrowser/)		Tkn1_Nk3r
Tac3_Tacr1	Tac3_Tacr1	Tac3	Tac3	Tacr1					cellphonedb_GPCRdb (https://gpcrdb.org/ligand/endogenousbrowser/)		Tknk_Nk1r
Tac3_Tacr2	Tac3_Tacr2	Tac3	Tac3	Tacr2					cellphonedb_GPCRdb (https://gpcrdb.org/ligand/endogenousbrowser/)		Tknk_Nk2r
Tac3_Tacr3	Tac3_Tacr3	Tac3	Tac3	Tacr3					cellphonedb_uniprot;reactome		Tknk_Nk3r
TLN1_ITGAL	TLN1_ITGAL	TLN1	Tln1	Itgal					celltalkdb_22431571,22075696		Tln1_Itgal
TLN1_ITGB1	TLN1_ITGB1	TLN1	Tln1	Itgb1					celltalkdb_20332112		Tln1_Itgb1
TLN1_ITGB2	TLN1_ITGB2	TLN1	Tln1	Itgb2					celltalkdb_17114441		Tln1_Itgb2
Tnfsf13b_Tnfrsf17	Tnfsf13b_Tnfrsf17	Tnfsf13b	Tnfsf13b	Tnfrsf17					cellphonedb_uniprot		Tn13b_Tnr17
Tnfsf13b_Tnfrsf13b	Tnfsf13b_Tnfrsf13b	Tnfsf13b	Tnfsf13b	Tnfrsf13b					cellphonedb_uniprot		Tn13b_Tr13b
Tnfsf13b_Tnfrsf13c	Tnfsf13b_Tnfrsf13c	Tnfsf13b	Tnfsf13b	Tnfrsf13c					cellphonedb_uniprot;reactome		Tn13b_Tr13c
TNC_EGFR	TNC_EGFR	TNC	Tnc	Egfr					celltalkdb_31407063		Tnc_Egfr
TNC_ITGA2	TNC_ITGA2	TNC	Tnc	Itga2					celltalkdb_26055518,9219848		Tnc_Itga2
TNC_ITGA7	TNC_ITGA7	TNC	Tnc	Itga7					celltalkdb_26055518		Tnc_Itga7
TNC_ITGA8	TNC_ITGA8	TNC	Tnc	Itga8					celltalkdb_26055518		Tnc_Itga8
TNC_ITGA9	TNC_ITGA9	TNC	Tnc	Itga9					celltalkdb_26055518,22553313		Tnc_Itga9
TNC_ITGAV	TNC_ITGAV	TNC	Tnc	Itgav					celltalkdb_26055518		Tnc_Itgav
TNC_ITGB1	TNC_ITGB1	TNC	Tnc	Itgb1					celltalkdb_31195598,26055518		Tnc_Itgb1
TNC_ITGB3	TNC_ITGB3	TNC	Tnc	Itgb3					celltalkdb_26055518		Tnc_Itgb3
TNC_ITGB6	TNC_ITGB6	TNC	Tnc	Itgb6					celltalkdb_26055518		Tnc_Itgb6
TNC_SDC4	TNC_SDC4	TNC	Tnc	Sdc4					celltalkdb_11731446		Tnc_Sdc4
TNC_TLR4	TNC_TLR4	TNC	Tnc	Tlr4					celltalkdb_19561617		Tnc_Tlr4
Tnfsf10_Tnfrsf10a	Tnfsf10_Tnfrsf10a	Tnfsf10	Tnfsf10	Tnfrsf10a					cellphonedb_uniprot		Tnf10_Tr10a
Tnfsf10_Tnfrsf10b	Tnfsf10_Tnfrsf10b	Tnfsf10	Tnfsf10	Tnfrsf10b					cellphonedb_uniprot		Tnf10_Tr10b
Tnfsf10_Tnfrsf10c	Tnfsf10_Tnfrsf10c	Tnfsf10	Tnfsf10	Tnfrsf10c					cellphonedb_uniprot		Tnf10_Tr10c
Tnfsf10_Tnfrsf10d	Tnfsf10_Tnfrsf10d	Tnfsf10	Tnfsf10	Tnfrsf10d					cellphonedb_uniprot		Tnf10_Tr10d
Tnfsf10_Tnfrsf11b	Tnfsf10_Tnfrsf11b	Tnfsf10	Tnfsf10	Tnfrsf11b					cellphonedb_uniprot		Tnf10_Tr11b
Tnfsf11_Tnfrsf11a	Tnfsf11_Tnfrsf11a	Tnfsf11	Tnfsf11	Tnfrsf11a					cellphonedb_uniprot		Tnf11_Tnr11
Tnfsf11_Tnfrsf11b	Tnfsf11_Tnfrsf11b	Tnfsf11	Tnfsf11	Tnfrsf11b					cellphonedb_uniprot		Tnf11_Tr11b
Tnfsf12_Tnfrsf12a	Tnfsf12_Tnfrsf12a	Tnfsf12	Tnfsf12	Tnfrsf12a					cellphonedb_uniprot		Tnf12_Tnr12
Tnfsf12_Tnfrsf25	Tnfsf12_Tnfrsf25	Tnfsf12	Tnfsf12	Tnfrsf25					cellphonedb_uniprot		Tnf12_Tnr25
Tnfsf13_Tnfrsf17	Tnfsf13_Tnfrsf17	Tnfsf13	Tnfsf13	Tnfrsf17					cellphonedb_uniprot		Tnf13_Tnr17
Tnfsf13_Tnfrsf13b	Tnfsf13_Tnfrsf13b	Tnfsf13	Tnfsf13	Tnfrsf13b					cellphonedb_uniprot		Tnf13_Tr13b
Tnfsf14_Tnfrsf6b	Tnfsf14_Tnfrsf6b	Tnfsf14	Tnfsf14	Tnfrsf6b					cellphonedb_uniprot		Tnf14_Tnf6b
Tnfsf14_Tnfrsf14	Tnfsf14_Tnfrsf14	Tnfsf14	Tnfsf14	Tnfrsf14					cellphonedb_uniprot		Tnf14_Tnr14
Tnfsf14_Ltbr	Tnfsf14_Ltbr	Tnfsf14	Tnfsf14	Ltbr					cellphonedb_uniprot		Tnf14_Tnr3
Tnfsf15_Tnfrsf6b	Tnfsf15_Tnfrsf6b	Tnfsf15	Tnfsf15	Tnfrsf6b					cellphonedb_uniprot		Tnf15_Tnf6b
Tnfsf15_Tnfrsf25	Tnfsf15_Tnfrsf25	Tnfsf15	Tnfsf15	Tnfrsf25					cellphonedb_reactome		Tnf15_Tnr25
Tnfsf18_Tnfrsf18	Tnfsf18_Tnfrsf18	Tnfsf18	Tnfsf18	Tnfrsf18					cellphonedb_uniprot		Tnf18_Tnr18
Tnf_Tnfrsf1a	Tnf_Tnfrsf1a	Tnf	Tnf	Tnfrsf1a					cellphonedb_uniprot		Tnfa_Tnr1a
Tnf_Tnfrsf1b	Tnf_Tnfrsf1b	Tnf	Tnf	Tnfrsf1b					cellphonedb_uniprot		Tnfa_Tnr1b
Lta_Tnfrsf14	Lta_Tnfrsf14	Lta	Lta	Tnfrsf14					cellphonedb_uniprot		Tnfb_Tnr14
Lta_Tnfrsf1a	Lta_Tnfrsf1a	Lta	Lta	Tnfrsf1a					cellphonedb_uniprot		Tnfb_Tnr1a
Lta_Tnfrsf1b	Lta_Tnfrsf1b	Lta	Lta	Tnfrsf1b					cellphonedb_uniprot		Tnfb_Tnr1b
Ltb_Ltbr	Ltb_Ltbr	Ltb	Ltb	Ltbr					cellphonedb_uniprot		Tnfc_Tnr3
Tnfsf4_Tnfrsf4	Tnfsf4_Tnfrsf4	Tnfsf4	Tnfsf4	Tnfrsf4					cellphonedb_uniprot		Tnfl4_Tnr4
Tnfsf6_Tnfrsf6b	Tnfsf6_Tnfrsf6b	Tnfsf6	Tnfsf6	Tnfrsf6b					cellphonedb_uniprot		Tnfl6_Tnf6b
Tnfsf6_Fas	Tnfsf6_Fas	Tnfsf6	Tnfsf6	Fas					cellphonedb_uniprot		Tnfl6_Tnr6
Tnfsf8_Tnfrsf8	Tnfsf8_Tnfrsf8	Tnfsf8	Tnfsf8	Tnfrsf8					cellphonedb_uniprot		Tnfl8_Tnr8
Tnfsf9_Tnfrsf9	Tnfsf9_Tnfrsf9	Tnfsf9	Tnfsf9	Tnfrsf9					cellphonedb_uniprot		Tnfl9_Tnr9
TNFSF10_TNFRSF10B	TNFSF10_TNFRSF10B	TNFSF10	Tnfsf10	Tnfrsf10b					celltalkdb_10770955		Tnfsf10_Tnfrsf10b
TNFSF10_TNFRSF11B	TNFSF10_TNFRSF11B	TNFSF10	Tnfsf10	Tnfrsf11b					celltalkdb_10770955		Tnfsf10_Tnfrsf11b
TNFSF11_ITGA2B	TNFSF11_ITGA2B	TNFSF11	Tnfsf11	Itga2b					celltalkdb_27010197		Tnfsf11_Itga2b
TNFSF11_LGR4	TNFSF11_LGR4	TNFSF11	Tnfsf11	Lgr4					celltalkdb_27064449		Tnfsf11_Lgr4
TNFSF11_TNFRSF11A	TNFSF11_TNFRSF11A	TNFSF11	Tnfsf11	Tnfrsf11a					celltalkdb_11581298		Tnfsf11_Tnfrsf11a
TNFSF11_TNFRSF11B	TNFSF11_TNFRSF11B	TNFSF11	Tnfsf11	Tnfrsf11b					celltalkdb_11733492		Tnfsf11_Tnfrsf11b
TNFSF12_EGFR	TNFSF12_EGFR	TNFSF12	Tnfsf12	Egfr					celltalkdb_24037740		Tnfsf12_Egfr
TNFSF12_TNFRSF12A	TNFSF12_TNFRSF12A	TNFSF12	Tnfsf12	Tnfrsf12a					celltalkdb_12821115		Tnfsf12_Tnfrsf12a
TNFSF12_TNFRSF25	TNFSF12_TNFRSF25	TNFSF12	Tnfsf12	Tnfrsf25					celltalkdb_11094155		Tnfsf12_Tnfrsf25
TNFSF13B_TNFRSF13B	TNFSF13B_TNFRSF13B	TNFSF13B	Tnfsf13b	Tnfrsf13b					celltalkdb_10801128,15697217		Tnfsf13b_Tnfrsf13b
TNFSF13B_TNFRSF13C	TNFSF13B_TNFRSF13C	TNFSF13B	Tnfsf13b	Tnfrsf13c					celltalkdb_15697217		Tnfsf13b_Tnfrsf13c
TNFSF13B_TNFRSF17	TNFSF13B_TNFRSF17	TNFSF13B	Tnfsf13b	Tnfrsf17					celltalkdb_11509692,15697217		Tnfsf13b_Tnfrsf17
TNFSF13_TNFRSF13B	TNFSF13_TNFRSF13B	TNFSF13	Tnfsf13	Tnfrsf13b					celltalkdb_16547002,11104810		Tnfsf13_Tnfrsf13b
